id,year,ncessch,leaid,grade,race,sex,enrollment,fips,extracted_at
8350,2022,062235002672,0622350,8,99,99,62,6,2026-03-29
8351,2022,062238002674,0622380,8,99,99,120,6,2026-03-29
8352,2022,062241002683,0622410,8,99,99,432,6,2026-03-29
8353,2022,062241002690,0622410,8,99,99,287,6,2026-03-29
8354,2022,062241011344,0622410,8,99,99,11,6,2026-03-29
8355,2022,062241013924,0622410,8,99,99,7,6,2026-03-29
8356,2022,062244002692,0622440,8,99,99,23,6,2026-03-29
8357,2022,062244011943,0622440,8,99,99,1,6,2026-03-29
8358,2022,062250002697,0622500,8,99,99,306,6,2026-03-29
8359,2022,062250002708,0622500,8,99,99,288,6,2026-03-29
8360,2022,062250002709,0622500,8,99,99,117,6,2026-03-29
8361,2022,062250002713,0622500,8,99,99,370,6,2026-03-29
8362,2022,062250002719,0622500,8,99,99,258,6,2026-03-29
8363,2022,062250002724,0622500,8,99,99,176,6,2026-03-29
8364,2022,062250002726,0622500,8,99,99,436,6,2026-03-29
8365,2022,062250002727,0622500,8,99,99,307,6,2026-03-29
8366,2022,062250002736,0622500,8,99,99,135,6,2026-03-29
8367,2022,062250002743,0622500,8,99,99,298,6,2026-03-29
8368,2022,062250002747,0622500,8,99,99,74,6,2026-03-29
8369,2022,062250002749,0622500,8,99,99,101,6,2026-03-29
8370,2022,062250002755,0622500,8,99,99,257,6,2026-03-29
8371,2022,062250002758,0622500,8,99,99,397,6,2026-03-29
8372,2022,062250002759,0622500,8,99,99,265,6,2026-03-29
8373,2022,062250002762,0622500,8,99,99,93,6,2026-03-29
8374,2022,062250002765,0622500,8,99,99,299,6,2026-03-29
8375,2022,062250003226,0622500,8,99,99,91,6,2026-03-29
8376,2022,062250007299,0622500,8,99,99,39,6,2026-03-29
8377,2022,062250008025,0622500,8,99,99,93,6,2026-03-29
8378,2022,062250011291,0622500,8,99,99,0,6,2026-03-29
8379,2022,062250012117,0622500,8,99,99,239,6,2026-03-29
8380,2022,062250013001,0622500,8,99,99,0,6,2026-03-29
8381,2022,062250013943,0622500,8,99,99,137,6,2026-03-29
8382,2022,062256002771,0622560,8,99,99,57,6,2026-03-29
8383,2022,062256002772,0622560,8,99,99,52,6,2026-03-29
8384,2022,062256002773,0622560,8,99,99,57,6,2026-03-29
8385,2022,062256004416,0622560,8,99,99,23,6,2026-03-29
8386,2022,062256008550,0622560,8,99,99,58,6,2026-03-29
8387,2022,062256011704,0622560,8,99,99,25,6,2026-03-29
8388,2022,062256012246,0622560,8,99,99,55,6,2026-03-29
8389,2022,062259004805,0622590,8,99,99,333,6,2026-03-29
8390,2022,062259007306,0622590,8,99,99,331,6,2026-03-29
8391,2022,062265002783,0622650,8,99,99,218,6,2026-03-29
8392,2022,062265002786,0622650,8,99,99,238,6,2026-03-29
8393,2022,062271002800,0622710,8,99,99,241,6,2026-03-29
8394,2022,062271002802,0622710,8,99,99,2,6,2026-03-29
8395,2022,062271002822,0622710,8,99,99,47,6,2026-03-29
8396,2022,062271002829,0622710,8,99,99,151,6,2026-03-29
8397,2022,062271002836,0622710,8,99,99,164,6,2026-03-29
8398,2022,062271002850,0622710,8,99,99,304,6,2026-03-29
8399,2022,062271002853,0622710,8,99,99,228,6,2026-03-29
8400,2022,062271002856,0622710,8,99,99,410,6,2026-03-29
8401,2022,062271002869,0622710,8,99,99,54,6,2026-03-29
8402,2022,062271002873,0622710,8,99,99,317,6,2026-03-29
8403,2022,062271002875,0622710,8,99,99,463,6,2026-03-29
8404,2022,062271002878,0622710,8,99,99,386,6,2026-03-29
8405,2022,062271002896,0622710,8,99,99,278,6,2026-03-29
8406,2022,062271002897,0622710,8,99,99,85,6,2026-03-29
8407,2022,062271002902,0622710,8,99,99,238,6,2026-03-29
8408,2022,062271002903,0622710,8,99,99,3,6,2026-03-29
8409,2022,062271002933,0622710,8,99,99,248,6,2026-03-29
8410,2022,062271002944,0622710,8,99,99,123,6,2026-03-29
8411,2022,062271002947,0622710,8,99,99,477,6,2026-03-29
8412,2022,062271002960,0622710,8,99,99,445,6,2026-03-29
8413,2022,062271002966,0622710,8,99,99,321,6,2026-03-29
8414,2022,062271002970,0622710,8,99,99,284,6,2026-03-29
8415,2022,062271002975,0622710,8,99,99,366,6,2026-03-29
8416,2022,062271002982,0622710,8,99,99,354,6,2026-03-29
8417,2022,062271002983,0622710,8,99,99,109,6,2026-03-29
8418,2022,062271002987,0622710,8,99,99,147,6,2026-03-29
8419,2022,062271003011,0622710,8,99,99,356,6,2026-03-29
8420,2022,062271003017,0622710,8,99,99,280,6,2026-03-29
8421,2022,062271003021,0622710,8,99,99,45,6,2026-03-29
8422,2022,062271003027,0622710,8,99,99,458,6,2026-03-29
8423,2022,062271003029,0622710,8,99,99,210,6,2026-03-29
8424,2022,062271003030,0622710,8,99,99,425,6,2026-03-29
8425,2022,062271003044,0622710,8,99,99,11,6,2026-03-29
8426,2022,062271003047,0622710,8,99,99,158,6,2026-03-29
8427,2022,062271003058,0622710,8,99,99,451,6,2026-03-29
8428,2022,062271003062,0622710,8,99,99,619,6,2026-03-29
8429,2022,062271003070,0622710,8,99,99,0,6,2026-03-29
8430,2022,062271003073,0622710,8,99,99,165,6,2026-03-29
8431,2022,062271003079,0622710,8,99,99,347,6,2026-03-29
8432,2022,062271003087,0622710,8,99,99,421,6,2026-03-29
8433,2022,062271003089,0622710,8,99,99,299,6,2026-03-29
8434,2022,062271003102,0622710,8,99,99,237,6,2026-03-29
8435,2022,062271003117,0622710,8,99,99,622,6,2026-03-29
8436,2022,062271003127,0622710,8,99,99,38,6,2026-03-29
8437,2022,062271003128,0622710,8,99,99,391,6,2026-03-29
8438,2022,062271003129,0622710,8,99,99,248,6,2026-03-29
8439,2022,062271003143,0622710,8,99,99,35,6,2026-03-29
8440,2022,062271003155,0622710,8,99,99,131,6,2026-03-29
8441,2022,062271003156,0622710,8,99,99,462,6,2026-03-29
8442,2022,062271003166,0622710,8,99,99,150,6,2026-03-29
8443,2022,062271003167,0622710,8,99,99,275,6,2026-03-29
8444,2022,062271003168,0622710,8,99,99,222,6,2026-03-29
8445,2022,062271003187,0622710,8,99,99,463,6,2026-03-29
8446,2022,062271003200,0622710,8,99,99,242,6,2026-03-29
8447,2022,062271003202,0622710,8,99,99,168,6,2026-03-29
8448,2022,062271003204,0622710,8,99,99,229,6,2026-03-29
8449,2022,062271003205,0622710,8,99,99,377,6,2026-03-29
8450,2022,062271003215,0622710,8,99,99,295,6,2026-03-29
8451,2022,062271003216,0622710,8,99,99,430,6,2026-03-29
8452,2022,062271003225,0622710,8,99,99,699,6,2026-03-29
8453,2022,062271003231,0622710,8,99,99,234,6,2026-03-29
8454,2022,062271003236,0622710,8,99,99,306,6,2026-03-29
8455,2022,062271003263,0622710,8,99,99,291,6,2026-03-29
8456,2022,062271003267,0622710,8,99,99,372,6,2026-03-29
8457,2022,062271003271,0622710,8,99,99,193,6,2026-03-29
8458,2022,062271003277,0622710,8,99,99,371,6,2026-03-29
8459,2022,062271003287,0622710,8,99,99,353,6,2026-03-29
8460,2022,062271003289,0622710,8,99,99,506,6,2026-03-29
8461,2022,062271003296,0622710,8,99,99,0,6,2026-03-29
8462,2022,062271003299,0622710,8,99,99,461,6,2026-03-29
8463,2022,062271003301,0622710,8,99,99,57,6,2026-03-29
8464,2022,062271003302,0622710,8,99,99,594,6,2026-03-29
8465,2022,062271003324,0622710,8,99,99,165,6,2026-03-29
8466,2022,062271003340,0622710,8,99,99,361,6,2026-03-29
8467,2022,062271003363,0622710,8,99,99,475,6,2026-03-29
8468,2022,062271003372,0622710,8,99,99,283,6,2026-03-29
8469,2022,062271003378,0622710,8,99,99,303,6,2026-03-29
8470,2022,062271003382,0622710,8,99,99,277,6,2026-03-29
8471,2022,062271003395,0622710,8,99,99,89,6,2026-03-29
8472,2022,062271003397,0622710,8,99,99,1,6,2026-03-29
8473,2022,062271003414,0622710,8,99,99,48,6,2026-03-29
8474,2022,062271003416,0622710,8,99,99,58,6,2026-03-29
8475,2022,062271003422,0622710,8,99,99,284,6,2026-03-29
8476,2022,062271003437,0622710,8,99,99,26,6,2026-03-29
8477,2022,062271003439,0622710,8,99,99,342,6,2026-03-29
8478,2022,062271003445,0622710,8,99,99,148,6,2026-03-29
8479,2022,062271003456,0622710,8,99,99,39,6,2026-03-29
8480,2022,062271003460,0622710,8,99,99,479,6,2026-03-29
8481,2022,062271003463,0622710,8,99,99,428,6,2026-03-29
8482,2022,062271003475,0622710,8,99,99,133,6,2026-03-29
8483,2022,062271007115,0622710,8,99,99,0,6,2026-03-29
8484,2022,062271007118,0622710,8,99,99,69,6,2026-03-29
8485,2022,062271007523,0622710,8,99,99,379,6,2026-03-29
8486,2022,062271007753,0622710,8,99,99,38,6,2026-03-29
8487,2022,062271007756,0622710,8,99,99,1,6,2026-03-29
8488,2022,062271007758,0622710,8,99,99,5,6,2026-03-29
8489,2022,062271007759,0622710,8,99,99,6,6,2026-03-29
8490,2022,062271007760,0622710,8,99,99,0,6,2026-03-29
8491,2022,062271007764,0622710,8,99,99,5,6,2026-03-29
8492,2022,062271008510,0622710,8,99,99,154,6,2026-03-29
8493,2022,062271008887,0622710,8,99,99,212,6,2026-03-29
8494,2022,062271008888,0622710,8,99,99,55,6,2026-03-29
8495,2022,062271009151,0622710,8,99,99,177,6,2026-03-29
8496,2022,062271009152,0622710,8,99,99,105,6,2026-03-29
8497,2022,062271010519,0622710,8,99,99,7,6,2026-03-29
8498,2022,062271010842,0622710,8,99,99,0,6,2026-03-29
8499,2022,062271010859,0622710,8,99,99,364,6,2026-03-29
8500,2022,062271010860,0622710,8,99,99,405,6,2026-03-29
8501,2022,062271010863,0622710,8,99,99,137,6,2026-03-29
8502,2022,062271011307,0622710,8,99,99,6,6,2026-03-29
8503,2022,062271011315,0622710,8,99,99,0,6,2026-03-29
8504,2022,062271011644,0622710,8,99,99,57,6,2026-03-29
8505,2022,062271011649,0622710,8,99,99,172,6,2026-03-29
8506,2022,062271011654,0622710,8,99,99,60,6,2026-03-29
8507,2022,062271012144,0622710,8,99,99,282,6,2026-03-29
8508,2022,062271012188,0622710,8,99,99,0,6,2026-03-29
8509,2022,062271012207,0622710,8,99,99,307,6,2026-03-29
8510,2022,062271012440,0622710,8,99,99,251,6,2026-03-29
8511,2022,062271012483,0622710,8,99,99,109,6,2026-03-29
8512,2022,062271012493,0622710,8,99,99,81,6,2026-03-29
8513,2022,062271012524,0622710,8,99,99,56,6,2026-03-29
8514,2022,062271012559,0622710,8,99,99,59,6,2026-03-29
8515,2022,062271012771,0622710,8,99,99,116,6,2026-03-29
8516,2022,062271012779,0622710,8,99,99,143,6,2026-03-29
8517,2022,062271012825,0622710,8,99,99,128,6,2026-03-29
8518,2022,062271012896,0622710,8,99,99,221,6,2026-03-29
8519,2022,062271012898,0622710,8,99,99,56,6,2026-03-29
8520,2022,062271012916,0622710,8,99,99,61,6,2026-03-29
8521,2022,062271013108,0622710,8,99,99,111,6,2026-03-29
8522,2022,062271013138,0622710,8,99,99,129,6,2026-03-29
8523,2022,062271013175,0622710,8,99,99,136,6,2026-03-29
8524,2022,062271013177,0622710,8,99,99,134,6,2026-03-29
8525,2022,062271013187,0622710,8,99,99,148,6,2026-03-29
8526,2022,062271013198,0622710,8,99,99,102,6,2026-03-29
8527,2022,062271013968,0622710,8,99,99,135,6,2026-03-29
8528,2022,062271013971,0622710,8,99,99,94,6,2026-03-29
8529,2022,062271014102,0622710,8,99,99,117,6,2026-03-29
8530,2022,062271014106,0622710,8,99,99,17,6,2026-03-29
8531,2022,062271014112,0622710,8,99,99,107,6,2026-03-29
8532,2022,062271014113,0622710,8,99,99,33,6,2026-03-29
8533,2022,062271014456,0622710,8,99,99,53,6,2026-03-29
8534,2022,062271014630,0622710,8,99,99,131,6,2026-03-29
8535,2022,062271014631,0622710,8,99,99,124,6,2026-03-29
8536,2022,062271014632,0622710,8,99,99,127,6,2026-03-29
8537,2022,062271014633,0622710,8,99,99,116,6,2026-03-29
8538,2022,062271014634,0622710,8,99,99,94,6,2026-03-29
8539,2022,062271014635,0622710,8,99,99,102,6,2026-03-29
8540,2022,062274003482,0622740,8,99,99,427,6,2026-03-29
8541,2022,062274012358,0622740,8,99,99,10,6,2026-03-29
8542,2022,062274013964,0622740,8,99,99,388,6,2026-03-29
8543,2022,062283003495,0622830,8,99,99,349,6,2026-03-29
8544,2022,062286003496,0622860,8,99,99,29,6,2026-03-29
8545,2022,062286003498,0622860,8,99,99,13,6,2026-03-29
8546,2022,062289003500,0622890,8,99,99,124,6,2026-03-29
8547,2022,062292003504,0622920,8,99,99,23,6,2026-03-29
8548,2022,062295007772,0622950,8,99,99,32,6,2026-03-29
8549,2022,062301003512,0623010,8,99,99,369,6,2026-03-29
8550,2022,062304003514,0623040,8,99,99,26,6,2026-03-29
8551,2022,062308003522,0623080,8,99,99,211,6,2026-03-29
8552,2022,062308003528,0623080,8,99,99,258,6,2026-03-29
8553,2022,062308009910,0623080,8,99,99,227,6,2026-03-29
8554,2022,062308014473,0623080,8,99,99,16,6,2026-03-29
8555,2022,062313003530,0623130,8,99,99,58,6,2026-03-29
8556,2022,062316010902,0623160,8,99,99,431,6,2026-03-29
8557,2022,062316011670,0623160,8,99,99,482,6,2026-03-29
8558,2022,062334003544,0623340,8,99,99,38,6,2026-03-29
8559,2022,062334003546,0623340,8,99,99,54,6,2026-03-29
8560,2022,062334003547,0623340,8,99,99,27,6,2026-03-29
8561,2022,062334003555,0623340,8,99,99,469,6,2026-03-29
8562,2022,062334004611,0623340,8,99,99,28,6,2026-03-29
8563,2022,062334004613,0623340,8,99,99,433,6,2026-03-29
8564,2022,062334010953,0623340,8,99,99,360,6,2026-03-29
8565,2022,062334013804,0623340,8,99,99,21,6,2026-03-29
8566,2022,062334013848,0623340,8,99,99,5,6,2026-03-29
8567,2022,062346003566,0623460,8,99,99,14,6,2026-03-29
8568,2022,062353003336,0623530,8,99,99,79,6,2026-03-29
8569,2022,062355003569,0623550,8,99,99,3,6,2026-03-29
8570,2022,062361001374,0623610,8,99,99,98,6,2026-03-29
8571,2022,062361003578,0623610,8,99,99,62,6,2026-03-29
8572,2022,062361003579,0623610,8,99,99,59,6,2026-03-29
8573,2022,062361003580,0623610,8,99,99,94,6,2026-03-29
8574,2022,062361003581,0623610,8,99,99,65,6,2026-03-29
8575,2022,062361003584,0623610,8,99,99,63,6,2026-03-29
8576,2022,062361003585,0623610,8,99,99,94,6,2026-03-29
8577,2022,062361003587,0623610,8,99,99,99,6,2026-03-29
8578,2022,062361003588,0623610,8,99,99,98,6,2026-03-29
8579,2022,062361004004,0623610,8,99,99,62,6,2026-03-29
8580,2022,062361006561,0623610,8,99,99,0,6,2026-03-29
8581,2022,062361007749,0623610,8,99,99,107,6,2026-03-29
8582,2022,062361008160,0623610,8,99,99,84,6,2026-03-29
8583,2022,062361009398,0623610,8,99,99,111,6,2026-03-29
8584,2022,062361009575,0623610,8,99,99,89,6,2026-03-29
8585,2022,062361009916,0623610,8,99,99,85,6,2026-03-29
8586,2022,062361010390,0623610,8,99,99,100,6,2026-03-29
8587,2022,062361010653,0623610,8,99,99,81,6,2026-03-29
8588,2022,062361011419,0623610,8,99,99,102,6,2026-03-29
8589,2022,062361011420,0623610,8,99,99,109,6,2026-03-29
8590,2022,062361011959,0623610,8,99,99,119,6,2026-03-29
8591,2022,062361014647,0623610,8,99,99,29,6,2026-03-29
8592,2022,062370003592,0623700,8,99,99,31,6,2026-03-29
8593,2022,062373003593,0623730,8,99,99,0,6,2026-03-29
8594,2022,062376003594,0623760,8,99,99,34,6,2026-03-29
8595,2022,062380003595,0623800,8,99,99,22,6,2026-03-29
8596,2022,062382012615,0623820,8,99,99,26,6,2026-03-29
8597,2022,062394003599,0623940,8,99,99,6,6,2026-03-29
8598,2022,062394003600,0623940,8,99,99,6,6,2026-03-29
8599,2022,062394003603,0623940,8,99,99,36,6,2026-03-29
8600,2022,062394003607,0623940,8,99,99,50,6,2026-03-29
8601,2022,062394003608,0623940,8,99,99,2,6,2026-03-29
8602,2022,062394006039,0623940,8,99,99,3,6,2026-03-29
8603,2022,062394008897,0623940,8,99,99,25,6,2026-03-29
8604,2022,062397003609,0623970,8,99,99,73,6,2026-03-29
8605,2022,062397014663,0623970,8,99,99,5,6,2026-03-29
8606,2022,062400011479,0624000,8,99,99,52,6,2026-03-29
8607,2022,062403003618,0624030,8,99,99,261,6,2026-03-29
8608,2022,062403007071,0624030,8,99,99,6,6,2026-03-29
8609,2022,062409003620,0624090,8,99,99,178,6,2026-03-29
8610,2022,062409003627,0624090,8,99,99,68,6,2026-03-29
8611,2022,062409003639,0624090,8,99,99,384,6,2026-03-29
8612,2022,062409008671,0624090,8,99,99,60,6,2026-03-29
8613,2022,062409009399,0624090,8,99,99,16,6,2026-03-29
8614,2022,062415013945,0624150,8,99,99,27,6,2026-03-29
8615,2022,062418003643,0624180,8,99,99,153,6,2026-03-29
8616,2022,062421003644,0624210,8,99,99,7,6,2026-03-29
8617,2022,062423003646,0624230,8,99,99,1,6,2026-03-29
8618,2022,062423007779,0624230,8,99,99,0,6,2026-03-29
8619,2022,062423008898,0624230,8,99,99,237,6,2026-03-29
8620,2022,062430003651,0624300,8,99,99,116,6,2026-03-29
8621,2022,062433003653,0624330,8,99,99,10,6,2026-03-29
8622,2022,062436003654,0624360,8,99,99,93,6,2026-03-29
8623,2022,062439003655,0624390,8,99,99,45,6,2026-03-29
8624,2022,062448003659,0624480,8,99,99,35,6,2026-03-29
8625,2022,062448004624,0624480,8,99,99,0,6,2026-03-29
8626,2022,062450003670,0624500,8,99,99,328,6,2026-03-29
8627,2022,062450009401,0624500,8,99,99,386,6,2026-03-29
8628,2022,062454009402,0624540,8,99,99,461,6,2026-03-29
8629,2022,062454010582,0624540,8,99,99,381,6,2026-03-29
8630,2022,062454012424,0624540,8,99,99,225,6,2026-03-29
8631,2022,062454014053,0624540,8,99,99,133,6,2026-03-29
8632,2022,062454014545,0624540,8,99,99,50,6,2026-03-29
8633,2022,062457003683,0624570,8,99,99,281,6,2026-03-29
8634,2022,062460003307,0624600,8,99,99,300,6,2026-03-29
8635,2022,062460003690,0624600,8,99,99,311,6,2026-03-29
8636,2022,062460003695,0624600,8,99,99,290,6,2026-03-29
8637,2022,062460003696,0624600,8,99,99,288,6,2026-03-29
8638,2022,062463003698,0624630,8,99,99,25,6,2026-03-29
8639,2022,062469003704,0624690,8,99,99,6,6,2026-03-29
8640,2022,062472003705,0624720,8,99,99,48,6,2026-03-29
8641,2022,062475009155,0624750,8,99,99,111,6,2026-03-29
8642,2022,062478003709,0624780,8,99,99,13,6,2026-03-29
8643,2022,062487003712,0624870,8,99,99,296,6,2026-03-29
8644,2022,062490003722,0624900,8,99,99,229,6,2026-03-29
8645,2022,062493003723,0624930,8,99,99,30,6,2026-03-29
8646,2022,062511003725,0625110,8,99,99,11,6,2026-03-29
8647,2022,062513003740,0625130,8,99,99,323,6,2026-03-29
8648,2022,062513003742,0625130,8,99,99,342,6,2026-03-29
8649,2022,062513003748,0625130,8,99,99,386,6,2026-03-29
8650,2022,062513003754,0625130,8,99,99,58,6,2026-03-29
8651,2022,062513010333,0625130,8,99,99,314,6,2026-03-29
8652,2022,062519003765,0625190,8,99,99,58,6,2026-03-29
8653,2022,062519008526,0625190,8,99,99,1,6,2026-03-29
8654,2022,062523002042,0625230,8,99,99,167,6,2026-03-29
8655,2022,062523003771,0625230,8,99,99,71,6,2026-03-29
8656,2022,062523012107,0625230,8,99,99,1,6,2026-03-29
8657,2022,062529003774,0625290,8,99,99,16,6,2026-03-29
8658,2022,062532003777,0625320,8,99,99,212,6,2026-03-29
8659,2022,062532003782,0625320,8,99,99,134,6,2026-03-29
8660,2022,062532008725,0625320,8,99,99,4,6,2026-03-29
8661,2022,062535003784,0625350,8,99,99,55,6,2026-03-29
8662,2022,062538003785,0625380,8,99,99,15,6,2026-03-29
8663,2022,062541003786,0625410,8,99,99,3,6,2026-03-29
8664,2022,062547003791,0625470,8,99,99,298,6,2026-03-29
8665,2022,062547003795,0625470,8,99,99,202,6,2026-03-29
8666,2022,062547003800,0625470,8,99,99,306,6,2026-03-29
8667,2022,062547003801,0625470,8,99,99,189,6,2026-03-29
8668,2022,062547003804,0625470,8,99,99,262,6,2026-03-29
8669,2022,062547003807,0625470,8,99,99,100,6,2026-03-29
8670,2022,062547003810,0625470,8,99,99,226,6,2026-03-29
8671,2022,062547008726,0625470,8,99,99,2,6,2026-03-29
8672,2022,062553003341,0625530,8,99,99,230,6,2026-03-29
8673,2022,062553003818,0625530,8,99,99,129,6,2026-03-29
8674,2022,062553003830,0625530,8,99,99,0,6,2026-03-29
8675,2022,062553003832,0625530,8,99,99,203,6,2026-03-29
8676,2022,062553012178,0625530,8,99,99,0,6,2026-03-29
8677,2022,062553012851,0625530,8,99,99,0,6,2026-03-29
8678,2022,062553013758,0625530,8,99,99,25,6,2026-03-29
8679,2022,062565003845,0625650,8,99,99,1,6,2026-03-29
8680,2022,062569004325,0625690,8,99,99,178,6,2026-03-29
8681,2022,062569007786,0625690,8,99,99,203,6,2026-03-29
8682,2022,062569009157,0625690,8,99,99,46,6,2026-03-29
8683,2022,062574003851,0625740,8,99,99,233,6,2026-03-29
8684,2022,062577003854,0625770,8,99,99,125,6,2026-03-29
8685,2022,062577003855,0625770,8,99,99,277,6,2026-03-29
8686,2022,062577013806,0625770,8,99,99,62,6,2026-03-29
8687,2022,062580007213,0625800,8,99,99,0,6,2026-03-29
8688,2022,062580008907,0625800,8,99,99,28,6,2026-03-29
8689,2022,062580009159,0625800,8,99,99,447,6,2026-03-29
8690,2022,062580009405,0625800,8,99,99,433,6,2026-03-29
8691,2022,062580009583,0625800,8,99,99,334,6,2026-03-29
8692,2022,062580009585,0625800,8,99,99,398,6,2026-03-29
8693,2022,062580010277,0625800,8,99,99,262,6,2026-03-29
8694,2022,062580010278,0625800,8,99,99,329,6,2026-03-29
8695,2022,062580011025,0625800,8,99,99,5,6,2026-03-29
8696,2022,062580013683,0625800,8,99,99,59,6,2026-03-29
8697,2022,062583003871,0625830,8,99,99,234,6,2026-03-29
8698,2022,062583003876,0625830,8,99,99,83,6,2026-03-29
8699,2022,062583003880,0625830,8,99,99,176,6,2026-03-29
8700,2022,062583003883,0625830,8,99,99,65,6,2026-03-29
8701,2022,062586003889,0625860,8,99,99,1,6,2026-03-29
8702,2022,062586003892,0625860,8,99,99,1,6,2026-03-29
8703,2022,062586003893,0625860,8,99,99,207,6,2026-03-29
8704,2022,062586009163,0625860,8,99,99,341,6,2026-03-29
8705,2022,062598003897,0625980,8,99,99,102,6,2026-03-29
8706,2022,062604003899,0626040,8,99,99,61,6,2026-03-29
8707,2022,062610003900,0626100,8,99,99,0,6,2026-03-29
8708,2022,062610006496,0626100,8,99,99,2,6,2026-03-29
8709,2022,062610007309,0626100,8,99,99,0,6,2026-03-29
8710,2022,062610013049,0626100,8,99,99,52,6,2026-03-29
8711,2022,062610013109,0626100,8,99,99,68,6,2026-03-29
8712,2022,062613003910,0626130,8,99,99,3,6,2026-03-29
8713,2022,062619003918,0626190,8,99,99,163,6,2026-03-29
8714,2022,062619003919,0626190,8,99,99,206,6,2026-03-29
8715,2022,062619008913,0626190,8,99,99,178,6,2026-03-29
8716,2022,062622007789,0626220,8,99,99,332,6,2026-03-29
8717,2022,062628003924,0626280,8,99,99,289,6,2026-03-29
8718,2022,062628006931,0626280,8,99,99,180,6,2026-03-29
8719,2022,062634003932,0626340,8,99,99,10,6,2026-03-29
8720,2022,062637000183,0626370,8,99,99,0,6,2026-03-29
8721,2022,062637001967,0626370,8,99,99,179,6,2026-03-29
8722,2022,062637003944,0626370,8,99,99,284,6,2026-03-29
8723,2022,062637003947,0626370,8,99,99,267,6,2026-03-29
8724,2022,062637003953,0626370,8,99,99,17,6,2026-03-29
8725,2022,062637003962,0626370,8,99,99,257,6,2026-03-29
8726,2022,062637003965,0626370,8,99,99,196,6,2026-03-29
8727,2022,062637003966,0626370,8,99,99,0,6,2026-03-29
8728,2022,062637003969,0626370,8,99,99,256,6,2026-03-29
8729,2022,062637003979,0626370,8,99,99,252,6,2026-03-29
8730,2022,062637007076,0626370,8,99,99,242,6,2026-03-29
8731,2022,062637008458,0626370,8,99,99,0,6,2026-03-29
8732,2022,062637008688,0626370,8,99,99,20,6,2026-03-29
8733,2022,062637008916,0626370,8,99,99,281,6,2026-03-29
8734,2022,062637009946,0626370,8,99,99,15,6,2026-03-29
8735,2022,062637014515,0626370,8,99,99,2,6,2026-03-29
8736,2022,062640001486,0626400,8,99,99,48,6,2026-03-29
8737,2022,062640003987,0626400,8,99,99,144,6,2026-03-29
8738,2022,062643003992,0626430,8,99,99,3,6,2026-03-29
8739,2022,062646003993,0626460,8,99,99,21,6,2026-03-29
8740,2022,062649003994,0626490,8,99,99,46,6,2026-03-29
8741,2022,062649003995,0626490,8,99,99,75,6,2026-03-29
8742,2022,062664004028,0626640,8,99,99,371,6,2026-03-29
8743,2022,062664004032,0626640,8,99,99,330,6,2026-03-29
8744,2022,062664004695,0626640,8,99,99,191,6,2026-03-29
8745,2022,062664007575,0626640,8,99,99,353,6,2026-03-29
8746,2022,062664011271,0626640,8,99,99,12,6,2026-03-29
8747,2022,062676009951,0626760,8,99,99,52,6,2026-03-29
8748,2022,062676013912,0626760,8,99,99,3,6,2026-03-29
8749,2022,062676014658,0626760,8,99,99,9,6,2026-03-29
8750,2022,062682004062,0626820,8,99,99,86,6,2026-03-29
8751,2022,062691004066,0626910,8,99,99,380,6,2026-03-29
8752,2022,062691004073,0626910,8,99,99,328,6,2026-03-29
8753,2022,062691013202,0626910,8,99,99,24,6,2026-03-29
8754,2022,062697004075,0626970,8,99,99,23,6,2026-03-29
8755,2022,062703010391,0627030,8,99,99,56,6,2026-03-29
8756,2022,062703012204,0627030,8,99,99,32,6,2026-03-29
8757,2022,062703013736,0627030,8,99,99,36,6,2026-03-29
8758,2022,062703014175,0627030,8,99,99,0,6,2026-03-29
8759,2022,062703014183,0627030,8,99,99,0,6,2026-03-29
8760,2022,062704004078,0627040,8,99,99,2,6,2026-03-29
8761,2022,062706001921,0627060,8,99,99,2,6,2026-03-29
8762,2022,062706007796,0627060,8,99,99,341,6,2026-03-29
8763,2022,062712004093,0627120,8,99,99,24,6,2026-03-29
8764,2022,062712011001,0627120,8,99,99,35,6,2026-03-29
8765,2022,062720004102,0627200,8,99,99,226,6,2026-03-29
8766,2022,062720006764,0627200,8,99,99,0,6,2026-03-29
8767,2022,062720011332,0627200,8,99,99,1,6,2026-03-29
8768,2022,062724004109,0627240,8,99,99,294,6,2026-03-29
8769,2022,062724004110,0627240,8,99,99,296,6,2026-03-29
8770,2022,062724004113,0627240,8,99,99,458,6,2026-03-29
8771,2022,062724004131,0627240,8,99,99,255,6,2026-03-29
8772,2022,062724008919,0627240,8,99,99,22,6,2026-03-29
8773,2022,062730004135,0627300,8,99,99,2,6,2026-03-29
8774,2022,062745008920,0627450,8,99,99,446,6,2026-03-29
8775,2022,062748004137,0627480,8,99,99,86,6,2026-03-29
8776,2022,062751004138,0627510,8,99,99,25,6,2026-03-29
8777,2022,062759004144,0627590,8,99,99,324,6,2026-03-29
8778,2022,062759009412,0627590,8,99,99,12,6,2026-03-29
8779,2022,062769002145,0627690,8,99,99,188,6,2026-03-29
8780,2022,062769002165,0627690,8,99,99,244,6,2026-03-29
8781,2022,062769004170,0627690,8,99,99,256,6,2026-03-29
8782,2022,062769004184,0627690,8,99,99,182,6,2026-03-29
8783,2022,062769007123,0627690,8,99,99,370,6,2026-03-29
8784,2022,062772004185,0627720,8,99,99,56,6,2026-03-29
8785,2022,062772004198,0627720,8,99,99,261,6,2026-03-29
